Product Id, Product Name, Country, Network Name, Supplier Acc Id, Supplier Acc Name, MCC, MNC, Priority, Routing Criteria, Connectivity, Cost (USD), Prod Price (USD),
PRD002,MxDirect,THAILAND,TOT THAILAND,37879-1,MOBIADVANCED-MT-SMPP,520,15,1,MANUAL,SMPP,0.0061,0.0092,0.0031
PRD002,MxDirect,THAILAND,TOT THAILAND,36550-1,MAILBIT-MT-SMPP,520,15,2,MANUAL,SMPP,0.0077,0.0092,
PRD002,MxDirect,THAILAND,TOT THAILAND,31944-1,SILVER-MT-SMPP,520,15,3,MANUAL,SMPP,0.0074,0.0092,
PRD002,MxDirect,THAILAND,DTN DTAC NETWORK COMPANY,704-2,TGS-MT-SMPP,520,5,1,MANUAL,SMPP,0.0065,0.0094,0.0029
PRD002,MxDirect,THAILAND,DTN DTAC NETWORK COMPANY,37879-1,MOBIADVANCED-MT-SMPP,520,5,2,MANUAL,SMPP,0.0061,0.0094,
PRD002,MxDirect,THAILAND,DTN DTAC NETWORK COMPANY,36550-1,MAILBIT-MT-SMPP,520,5,3,MANUAL,SMPP,0.0077,0.0094,
PRD002,MxDirect,THAILAND,DTN DTAC NETWORK COMPANY,29273-1,DTAC-MT-SMPP,520,5,4,MANUAL,SMPP,0.0092,0.0094,
PRD002,MxDirect,THAILAND,AIN AWN GLOBAL COMMUNICATIONS,37879-1,MOBIADVANCED-MT-SMPP,520,"01, 03",3,MANUAL,SMPP,0.0061,0.0107,
PRD002,MxDirect,THAILAND,AIN AWN GLOBAL COMMUNICATIONS,36550-1,MAILBIT-MT-SMPP,520,"01, 03",1,MANUAL,SMPP,0.0077,0.0107,0.003
PRD002,MxDirect,THAILAND,AIN AWN GLOBAL COMMUNICATIONS,35981-1,AWN-TH-MT-SS7,520,"01, 03",2,MANUAL,SS7,0.0214,0.0107,
PRD002,MxDirect,THAILAND,AIN AWN GLOBAL COMMUNICATIONS,29761-1,ETISALATHUB-MT-SS7,520,"01, 03",4,MANUAL,SS7,0.017,0.0107,
PRD002,MxDirect,THAILAND,DTAC TOTAL ACCESS COMMUNICATIONS,704-2,TGS-MT-SMPP,520,18,1,MANUAL,SMPP,0.0065,0.0094,0.0029
PRD002,MxDirect,THAILAND,DTAC TOTAL ACCESS COMMUNICATIONS,37879-1,MOBIADVANCED-MT-SMPP,520,18,2,MANUAL,SMPP,0.0061,0.0094,
PRD002,MxDirect,THAILAND,DTAC TOTAL ACCESS COMMUNICATIONS,36550-1,MAILBIT-MT-SMPP,520,18,3,MANUAL,SMPP,0.0077,0.0094,
PRD002,MxDirect,THAILAND,DTAC TOTAL ACCESS COMMUNICATIONS,29273-1,DTAC-MT-SMPP,520,18,4,MANUAL,SMPP,0.0092,0.0094,
PRD002,MxDirect,TANZANIA,VIETTEL TANZANIA,36467-1,ONGOZA-MT-SMPP,640,9,2,MANUAL,SMPP,0.0061,0.06,
"PRD0""02""",MxDirect,TANZANIA,MOBILTEL MIC TANZANIA,35319-1,INFOBIP-MT-SMPP-DIRECT,640,2,1,MANUAL,SMPP,0.0123,0.0164,0.0041
PRD002,MxDirect,TANZANIA,SMART TANZANIA,36467-1,ONGOZA-MT-SMPP,640,"01, 08",2,MANUAL,SMPP,0.0061,0.06,
PRD032,Mx-Google,TANZANIA,CELTEL TANZANIA,18210-2,AIRTEL-MT-SMPP,640,5,1,MANUAL,SMPP,0.0552,0.03,-0.0252
"PRD0""02""",MxDirect,TANZANIA,MOBILTEL MIC TANZANIA,36496-1,PUSH-TZ-MT-SMPP,640,2,2,MANUAL,SMPP,0.0085,0.0164,
"PRD0""02""",MxDirect,TANZANIA,MOBILTEL MIC TANZANIA,36467-1,ONGOZA-MT-SMPP,640,2,4,MANUAL,SMPP,0.008,0.0164,
PRD016,Mx-Preferred,TANZANIA,CELTEL TANZANIA,18210-2,AIRTEL-MT-SMPP,640,5,1,MANUAL,SMPP,0.0552,0.0604,0.0052
"PRD0""02""",MxDirect,TANZANIA,MOBILTEL MIC TANZANIA,35187-1,SIMIGENIX-MT-SMPP-DIRECT,640,2,3,MANUAL,SMPP,0.0221,0.0164,
PRD002,MxDirect,TANZANIA,ZANTEL ZANZIBAR TELECOM,36496-1,PUSH-TZ-MT-SMPP,640,3,2,MANUAL,SMPP,0.0085,0.0181,
PRD002,MxDirect,TANZANIA,ZANTEL ZANZIBAR TELECOM,36467-1,ONGOZA-MT-SMPP,640,3,4,MANUAL,SMPP,0.0061,0.0181,
PRD002,MxDirect,TANZANIA,ZANTEL ZANZIBAR TELECOM,35319-1,INFOBIP-MT-SMPP-DIRECT,640,3,3,MANUAL,SMPP,0.0098,0.0181,
PRD013,Mx-Preferred-Enterprise,TANZANIA,CELTEL TANZANIA,36467-1,ONGOZA-MT-SMPP,640,5,1,MANUAL,SMPP,0.0061,0.011,0.0049
PRD002,MxDirect,TANZANIA,CELTEL TANZANIA,36496-1,PUSH-TZ-MT-SMPP,640,5,4,MANUAL,SMPP,0.0085,0.0605,
PRD002,MxDirect,TANZANIA,CELTEL TANZANIA,36467-1,ONGOZA-MT-SMPP,640,5,6,MANUAL,SMPP,0.0061,0.0605,
PRD002,MxDirect,TANZANIA,CELTEL TANZANIA,35319-1,INFOBIP-MT-SMPP-DIRECT,640,5,5,MANUAL,SMPP,0.0098,0.0605,
PRD002,MxDirect,TANZANIA,CELTEL TANZANIA,35187-1,SIMIGENIX-MT-SMPP-DIRECT,640,5,3,MANUAL,SMPP,0.0098,0.0605,
PRD002,MxDirect,TANZANIA,CELTEL TANZANIA,30184-1,MONTY-MT-SMPP,640,5,2,MANUAL,SMPP,0.004,0.0605,
PRD003,MxStandard,TANZANIA,CELTEL TANZANIA,30184-1,MONTY-MT-SMPP,640,5,1,RATE,SMPP,0.004,0.0061,0.0021
PRD002,MxDirect,TANZANIA,VODACOM TANZANIA,36496-1,PUSH-TZ-MT-SMPP,640,4,2,MANUAL,SMPP,0.0085,0.0092,
PRD002,MxDirect,TANZANIA,CELTEL TANZANIA,18210-2,AIRTEL-MT-SMPP,640,5,1,MANUAL,SMPP,0.0552,0.0605,0.0053
PRD002,MxDirect,TANZANIA,VODACOM TANZANIA,35319-1,INFOBIP-MT-SMPP-DIRECT,640,4,3,MANUAL,SMPP,0.0098,0.0092,
PRD002,MxDirect,TAJIKISTAN,TT MOBILE,35209-1,GMSU-MT-SMPP-A2P,436,3,3,MANUAL,SMPP,0.0645,0.06,
PRD002,MxDirect,TAJIKISTAN,TT MOBILE,35076-1,TELINTEL-MT-SMPP-GOLD,436,3,2,MANUAL,SMPP,0.0116,0.06,
PRD002,MxDirect,TAJIKISTAN,TT MOBILE,30234-1,CLX-MT-SMPP,436,3,5,MANUAL,SMPP,0.0797,0.06,
PRD002,MxDirect,TAJIKISTAN,TT MOBILE,30184-1,MONTY-MT-SMPP,436,3,4,MANUAL,SMPP,0.0048,0.06,
PRD002,MxDirect,TAJIKISTAN,TT MOBILE,24338-2,TYNTEC-MT-SMPP-DIRECT,436,3,1,MANUAL,SMPP,0.041,0.06,0.019
PRD002,MxDirect,TAJIKISTAN,TCELL SOMONCOM,35076-1,TELINTEL-MT-SMPP-GOLD,436,"01, 02, 12",3,MANUAL,SMPP,0.0143,0.037,
PRD002,MxDirect,TAJIKISTAN,TCELL SOMONCOM,30234-1,CLX-MT-SMPP,436,"01, 02, 12",4,MANUAL,SMPP,0.0589,0.037,
PRD002,MxDirect,TAJIKISTAN,TCELL SOMONCOM,30184-1,MONTY-MT-SMPP,436,"01, 02, 12",2,MANUAL,SMPP,0.0048,0.037,
PRD002,MxDirect,TAJIKISTAN,TCELL SOMONCOM,19684-1,INDIGO-MT-SS7,436,"01, 02, 12",1,MANUAL,SS7,0.035,0.037,0.002
PRD002,MxDirect,TAJIKISTAN,TACOM TAJIKISTAN,35319-1,INFOBIP-MT-SMPP-DIRECT,436,5,2,MANUAL,SMPP,0.0466,0.06,
PRD002,MxDirect,TAJIKISTAN,TACOM TAJIKISTAN,35076-1,TELINTEL-MT-SMPP-GOLD,436,5,1,MANUAL,SMPP,0.0329,0.06,0.0271
PRD002,MxDirect,TAJIKISTAN,TACOM TAJIKISTAN,30234-1,CLX-MT-SMPP,436,5,4,MANUAL,SMPP,0.0981,0.06,
PRD002,MxDirect,TAJIKISTAN,TACOM TAJIKISTAN,30184-1,MONTY-MT-SMPP,436,5,3,MANUAL,SMPP,0.0034,0.06,
PRD002,MxDirect,TAJIKISTAN,JOSA BABILON MOBILE,35077-1,MITTO-MT-SMPP,436,4,2,MANUAL,SMPP,0.011,0.0506,
PRD002,MxDirect,TAJIKISTAN,JOSA BABILON MOBILE,35076-1,TELINTEL-MT-SMPP-GOLD,436,4,3,MANUAL,SMPP,0.0089,0.0506,
PRD002,MxDirect,TAJIKISTAN,JOSA BABILON MOBILE,30234-1,CLX-MT-SMPP,436,4,6,MANUAL,SMPP,0.0478,0.0506,
PRD002,MxDirect,TAJIKISTAN,JOSA BABILON MOBILE,30184-1,MONTY-MT-SMPP,436,4,5,MANUAL,SMPP,0.0037,0.0506,
PRD002,MxDirect,TAJIKISTAN,JOSA BABILON MOBILE,24338-2,TYNTEC-MT-SMPP-DIRECT,436,4,1,MANUAL,SMPP,0.0456,0.0506,0.005
PRD002,MxDirect,TAJIKISTAN,JOSA BABILON MOBILE,18962-1,CALLTRADE-MT-SMPP,436,4,4,MANUAL,SMPP,0.0416,0.0506,
PRD002,MxDirect,TAIWAN,ASIA PACIFIC TELECOM,899-1,CHUNGHWA-MT-SMPP,466,5,4,MANUAL,SMPP,0.026,0.025,
PRD002,MxDirect,TAIWAN,ASIA PACIFIC TELECOM,37776-1,SOLUTIONINFINI-MT-SMPP,466,5,1,MANUAL,SMPP,0.0199,0.025,0.0051
PRD002,MxDirect,TAIWAN,ASIA PACIFIC TELECOM,35319-1,INFOBIP-MT-SMPP-DIRECT,466,5,2,MANUAL,SMPP,0.0206,0.025,
PRD002,MxDirect,TAIWAN,ASIA PACIFIC TELECOM,31530-1,MMD-MT-SMPP,466,5,6,MANUAL,SMPP,0.0037,0.025,
PRD002,MxDirect,TAIWAN,ASIA PACIFIC TELECOM,23494-1,MACKAY-MT-SMPP,466,5,3,MANUAL,SMPP,0.0192,0.025,
PRD002,MxDirect,TAIWAN,ASIA PACIFIC TELECOM,17417-1,SAVECOM-MT-SMPP,466,5,5,MANUAL,SMPP,0.025,0.025,
PRD002,MxDirect,TAIWAN,T STAR TELECOM,899-1,CHUNGHWA-MT-SMPP,466,"89, 90",4,MANUAL,SMPP,0.026,0.025,
PRD002,MxDirect,TAIWAN,T STAR TELECOM,37776-1,SOLUTIONINFINI-MT-SMPP,466,"89, 90",1,MANUAL,SMPP,0.0199,0.025,0.0051
PRD002,MxDirect,TAIWAN,T STAR TELECOM,35319-1,INFOBIP-MT-SMPP-DIRECT,466,"89, 90",2,MANUAL,SMPP,0.0206,0.025,
PRD002,MxDirect,TAIWAN,T STAR TELECOM,31530-1,MMD-MT-SMPP,466,"89, 90",7,MANUAL,SMPP,0.0037,0.025,
PRD002,MxDirect,TAIWAN,T STAR TELECOM,23494-1,MACKAY-MT-SMPP,466,"89, 90",3,MANUAL,SMPP,0.0192,0.025,
PRD002,MxDirect,TAIWAN,T STAR TELECOM,20455-1,TSTC-TW-MT-SS7,466,"89, 90",6,MANUAL,SS7,0.0325,0.025,
PRD002,MxDirect,TAIWAN,T STAR TELECOM,17417-1,SAVECOM-MT-SMPP,466,"89, 90",5,MANUAL,SMPP,0.025,0.025,
PRD002,MxDirect,TAIWAN,FAR EASTONE TELECOMMUNICATIONS,899-1,CHUNGHWA-MT-SMPP,466,1,5,MANUAL,SMPP,0.026,0.0257,
PRD002,MxDirect,TAIWAN,FAR EASTONE TELECOMMUNICATIONS,35319-1,INFOBIP-MT-SMPP-DIRECT,466,1,1,MANUAL,SMPP,0.0206,0.0257,0.0051
PRD002,MxDirect,TAIWAN,FAR EASTONE TELECOMMUNICATIONS,31530-1,MMD-MT-SMPP,466,1,6,MANUAL,SMPP,0.0037,0.0257,
PRD002,MxDirect,TAIWAN,FAR EASTONE TELECOMMUNICATIONS,23494-1,MACKAY-MT-SMPP,466,1,2,MANUAL,SMPP,0.0192,0.0257,
PRD002,MxDirect,TAIWAN,FAR EASTONE TELECOMMUNICATIONS,17417-1,SAVECOM-MT-SMPP,466,1,3,MANUAL,SMPP,0.025,0.0257,
PRD002,MxDirect,TAIWAN,FAR EASTONE TELECOMMUNICATIONS,12620-1,FAREAST-MT-SS7,466,1,4,MANUAL,SS7,0.035,0.0257,
PRD002,MxDirect,TAIWAN,TAIWAN MOBILE,899-1,CHUNGHWA-MT-SMPP,466,97,5,MANUAL,SMPP,0.026,0.0257,
PRD002,MxDirect,TAIWAN,TAIWAN MOBILE,35319-1,INFOBIP-MT-SMPP-DIRECT,466,97,1,MANUAL,SMPP,0.0206,0.0257,0.0051
PRD002,MxDirect,TAIWAN,TAIWAN MOBILE,31530-1,MMD-MT-SMPP,466,97,6,MANUAL,SMPP,0.0037,0.0257,
PRD002,MxDirect,TAIWAN,TAIWAN MOBILE,23494-1,MACKAY-MT-SMPP,466,97,2,MANUAL,SMPP,0.0192,0.0257,
PRD002,MxDirect,TAIWAN,TAIWAN MOBILE,17417-1,SAVECOM-MT-SMPP,466,97,3,MANUAL,SMPP,0.025,0.0257,
PRD002,MxDirect,TAIWAN,TAIWAN MOBILE,12562-1,TAIWAN-MT-SS7,466,97,4,MANUAL,SS7,0.027,0.0257,
PRD002,MxDirect,TAIWAN,CHUNGHWA TELECOM CO MOBILE,899-1,CHUNGHWA-MT-SMPP,466,"11, 92",4,MANUAL,SMPP,0.022,0.0257,
PRD002,MxDirect,TAIWAN,CHUNGHWA TELECOM CO MOBILE,35319-1,INFOBIP-MT-SMPP-DIRECT,466,"11, 92",1,MANUAL,SMPP,0.0206,0.0257,0.0051
PRD002,MxDirect,TAIWAN,CHUNGHWA TELECOM CO MOBILE,31530-1,MMD-MT-SMPP,466,"11, 92",5,MANUAL,SMPP,0.0037,0.0257,
PRD002,MxDirect,TAIWAN,CHUNGHWA TELECOM CO MOBILE,23494-1,MACKAY-MT-SMPP,466,"11, 92",2,MANUAL,SMPP,0.0192,0.0257,
PRD002,MxDirect,TAIWAN,CHUNGHWA TELECOM CO MOBILE,17417-1,SAVECOM-MT-SMPP,466,"11, 92",3,MANUAL,SMPP,0.025,0.0257,
PRD002,MxDirect,SWITZERLAND,SWITZERLAND-DEFAULT,15171-1,SUNRISE-MT-SMPP,228,993,1,MANUAL,SMPP,0.0184,0.0235,0.0051
PRD002,MxDirect,SWITZERLAND,SMSRELAY,31790-1,HORISEN-MT-SMPP-DIRECT,228,56,2,MANUAL,SMPP,0.0245,0.06,
PRD002,MxDirect,SWITZERLAND,SMSRELAY,15171-1,SUNRISE-MT-SMPP,228,56,1,MANUAL,SMPP,0.0184,0.06,0.0416
PRD002,MxDirect,SWITZERLAND,MITTO SWITZERLAND,15171-1,SUNRISE-MT-SMPP,228,57,1,MANUAL,SMPP,0.0184,0.06,0.0416
PRD002,MxDirect,SWITZERLAND,GLOBAL NETWORKS1,15171-1,SUNRISE-MT-SMPP,901,13,1,MANUAL,SMPP,0.0184,0.06,0.0416
PRD002,MxDirect,SWITZERLAND,UPC CABLECOM LGI MOBILE,31790-1,HORISEN-MT-SMPP-DIRECT,228,53,3,MANUAL,SMPP,0.0245,0.06,
PRD002,MxDirect,SWITZERLAND,UPC CABLECOM LGI MOBILE,18962-1,CALLTRADE-MT-SMPP,228,53,1,MANUAL,SMPP,0.0218,0.06,0.0382
PRD002,MxDirect,SWITZERLAND,UPC CABLECOM LGI MOBILE,15171-1,SUNRISE-MT-SMPP,228,53,2,MANUAL,SMPP,0.0184,0.06,
PRD002,MxDirect,SWITZERLAND,ONMARINE SWITZERLAND,31790-1,HORISEN-MT-SMPP-DIRECT,901,998,2,MANUAL,SMPP,0.0245,0.06,
PRD002,MxDirect,SWITZERLAND,ONMARINE SWITZERLAND,15171-1,SUNRISE-MT-SMPP,901,998,1,MANUAL,SMPP,0.0184,0.06,0.0416
PRD002,MxDirect,SWITZERLAND,ONAIR SWITZERLAND,31790-1,HORISEN-MT-SMPP-DIRECT,901,15,2,MANUAL,SMPP,0.0245,0.06,
PRD002,MxDirect,SWITZERLAND,ONAIR SWITZERLAND,15171-1,SUNRISE-MT-SMPP,901,15,1,MANUAL,SMPP,0.0184,0.06,0.0416
PRD002,MxDirect,SWITZERLAND,IN&PHONE,31790-1,HORISEN-MT-SMPP-DIRECT,228,7,2,MANUAL,SMPP,0.0245,0.0235,
PRD002,MxDirect,SWITZERLAND,IN&PHONE,15171-1,SUNRISE-MT-SMPP,228,7,1,MANUAL,SMPP,0.0184,0.0235,0.0051
PRD002,MxDirect,SWITZERLAND,SUNRISE TDC SWITZERLAND,31790-1,HORISEN-MT-SMPP-DIRECT,228,"02, 12, 52",4,MANUAL,SMPP,0.0245,0.027,
PRD002,MxDirect,SWITZERLAND,SUNRISE TDC SWITZERLAND,30234-1,CLX-MT-SMPP,228,"02, 12, 52",3,MANUAL,SMPP,0.0221,0.027,
PRD002,MxDirect,SWITZERLAND,SUNRISE TDC SWITZERLAND,18962-1,CALLTRADE-MT-SMPP,228,"02, 12, 52",1,MANUAL,SMPP,0.0218,0.027,0.0052
PRD002,MxDirect,SWITZERLAND,SUNRISE TDC SWITZERLAND,15171-1,SUNRISE-MT-SMPP,228,"02, 12, 52",2,MANUAL,SMPP,0.0184,0.027,
PRD002,MxDirect,SWITZERLAND,SALT SWITZERLAND,31944-1,SILVER-MT-SMPP,228,"03, 54",2,MANUAL,SMPP,0.0638,0.0679,
PRD002,MxDirect,SWITZERLAND,SALT SWITZERLAND,31790-1,HORISEN-MT-SMPP-DIRECT,228,"03, 54",1,MANUAL,SMPP,0.0626,0.0679,0.0053
PRD002,MxDirect,SWITZERLAND,SALT SWITZERLAND,15171-1,SUNRISE-MT-SMPP,228,"03, 54",3,MANUAL,SMPP,0.0638,0.0679,
PRD002,MxDirect,SWITZERLAND,SWISSCOM MOBILE,31790-1,HORISEN-MT-SMPP-DIRECT,228,"01, 99",4,MANUAL,SMPP,0.0245,0.027,
PRD002,MxDirect,SWITZERLAND,SWISSCOM MOBILE,30234-1,CLX-MT-SMPP,228,"01, 99",3,MANUAL,SMPP,0.0221,0.027,
PRD002,MxDirect,SWITZERLAND,SWISSCOM MOBILE,18962-1,CALLTRADE-MT-SMPP,228,"01, 99",1,MANUAL,SMPP,0.0218,0.027,0.0052
PRD002,MxDirect,SWITZERLAND,SWISSCOM MOBILE,15171-1,SUNRISE-MT-SMPP,228,"01, 99",2,MANUAL,SMPP,0.0184,0.027,
PRD002,MxDirect,SWEDEN,TELENOR SWEDEN,30234-1,CLX-MT-SMPP,240,42,1,MANUAL,SMPP,0.0319,0.0371,0.0052
PRD002,MxDirect,SWEDEN,TELENOR SWEDEN,30040-6,BEEPSEND-MT-SMPP-DIRECT,240,42,2,MANUAL,SMPP,0.0319,0.0371,
PRD002,MxDirect,SWEDEN,EUTEL,34904-2,CMINTER-NL-MT-SMPP-DIRECT,240,22,1,MANUAL,SMPP,0.0331,0.06,0.0269
PRD002,MxDirect,SWEDEN,EUTEL,30234-1,CLX-MT-SMPP,240,22,2,MANUAL,SMPP,0.0552,0.06,
PRD002,MxDirect,SWEDEN,GOTANET,34904-2,CMINTER-NL-MT-SMPP-DIRECT,240,17,1,MANUAL,SMPP,0.0331,0.06,0.0269
PRD002,MxDirect,SWEDEN,GOTANET,30234-1,CLX-MT-SMPP,240,17,2,MANUAL,SMPP,0.0552,0.06,
PRD002,MxDirect,SWEDEN,42 TELECOM,34904-2,CMINTER-NL-MT-SMPP-DIRECT,240,16,1,MANUAL,SMPP,0.0331,0.06,0.0269
PRD002,MxDirect,SWEDEN,42 TELECOM,30234-1,CLX-MT-SMPP,240,16,2,MANUAL,SMPP,0.0552,0.06,
PRD002,MxDirect,SWEDEN,TELE2 SPRING MOBILE,35783-1,VENTATEL-MT-SMPP,240,10,3,MANUAL,SMPP,0.0059,0.0358,
PRD002,MxDirect,SWEDEN,TELE2 SPRING MOBILE,30234-1,CLX-MT-SMPP,240,10,1,MANUAL,SMPP,0.0307,0.0358,0.0051
PRD002,MxDirect,SWEDEN,TELE2 SPRING MOBILE,27703-2,LLEIDA-MT-SMPP-DIRECT,240,10,2,MANUAL,SMPP,0.0318,0.0358,
PRD002,MxDirect,SWEDEN,HI3G ACCESS,35319-1,INFOBIP-MT-SMPP-DIRECT,240,"02, 04, 13",1,MANUAL,SMPP,0.0313,0.0365,0.0052
PRD002,MxDirect,SWEDEN,HI3G ACCESS,30234-1,CLX-MT-SMPP,240,"02, 04, 13",4,MANUAL,SMPP,0.0344,0.0365,
PRD002,MxDirect,SWEDEN,HI3G ACCESS,30040-6,BEEPSEND-MT-SMPP-DIRECT,240,"02, 04, 13",2,MANUAL,SMPP,0.0319,0.0365,
PRD002,MxDirect,SWEDEN,HI3G ACCESS,10245-1,HGC-HK-MT-SMPP,240,"02, 04, 13",3,MANUAL,SMPP,0.0271,0.0365,
PRD002,MxDirect,SWEDEN,TELIASONERA MOBILE NETWORKS,35591-1,SERGEL-MT-SMPP,240,1,1,MANUAL,SMPP,0.0331,0.0383,0.0052
PRD002,MxDirect,SWEDEN,TELIASONERA MOBILE NETWORKS,30234-1,CLX-MT-SMPP,240,1,4,MANUAL,SMPP,0.0319,0.0383,
PRD002,MxDirect,SWEDEN,TELIASONERA MOBILE NETWORKS,30040-6,BEEPSEND-MT-SMPP-DIRECT,240,1,3,MANUAL,SMPP,0.0319,0.0383,
PRD002,MxDirect,SWEDEN,TELIASONERA MOBILE NETWORKS,29761-1,ETISALATHUB-MT-SS7,240,1,2,MANUAL,SS7,0.0511,0.0383,
PRD002,MxDirect,SWEDEN,TELE2 SVERIGE,35783-1,VENTATEL-MT-SMPP,240,"07, 070, 071, 072, 073, 074, 075, 077, 078, 079, 24",2,MANUAL,SMPP,0.0059,0.0357,
PRD002,MxDirect,SWEDEN,TELE2 SVERIGE,35076-1,TELINTEL-MT-SMPP-GOLD,240,"07, 070, 071, 072, 073, 074, 075, 077, 078, 079, 24",5,MANUAL,SMPP,0.0122,0.0357,
PRD002,MxDirect,SWEDEN,TELE2 SVERIGE,30234-1,CLX-MT-SMPP,240,"07, 070, 071, 072, 073, 074, 075, 077, 078, 079, 24",1,MANUAL,SMPP,0.0307,0.0357,0.005
PRD002,MxDirect,SWEDEN,TELE2 SVERIGE,30040-6,BEEPSEND-MT-SMPP-DIRECT,240,"07, 070, 071, 072, 073, 074, 075, 077, 078, 079, 24",3,MANUAL,SMPP,0.0319,0.0357,
PRD002,MxDirect,SWEDEN,TELE2 SVERIGE,27703-2,LLEIDA-MT-SMPP-DIRECT,240,"07, 070, 071, 072, 073, 074, 075, 077, 078, 079, 24",4,MANUAL,SMPP,0.0318,0.0357,
PRD002,MxDirect,SWEDEN,TELENOR VODAFONE,36196-1,MSGBRD-MT-SMPP-DIRECT,"240, 901","06, 08, 290",2,MANUAL,SMPP,0.0301,0.0365,
PRD002,MxDirect,SWEDEN,TELENOR VODAFONE,35319-1,INFOBIP-MT-SMPP-DIRECT,"240, 901","06, 08, 290",1,MANUAL,SMPP,0.0313,0.0365,0.0052
PRD002,MxDirect,SWEDEN,TELENOR VODAFONE,31530-1,MMD-MT-SMPP,"240, 901","06, 08, 290",5,MANUAL,SMPP,0.0319,0.0365,
PRD002,MxDirect,SWEDEN,TELENOR VODAFONE,30234-1,CLX-MT-SMPP,"240, 901","06, 08, 290",3,MANUAL,SMPP,0.0552,0.0365,
PRD002,MxDirect,SWEDEN,TELENOR VODAFONE,30040-6,BEEPSEND-MT-SMPP-DIRECT,"240, 901","06, 08, 290",4,MANUAL,SMPP,0.0319,0.0365,
PRD002,MxDirect,SURINAME,DIGICEL SURINAME,30234-1,CLX-MT-SMPP,746,"03, 04",3,MANUAL,SMPP,0.0368,0.03,
PRD002,MxDirect,SURINAME,DIGICEL SURINAME,17425-2,DIGICEL-MT-SMPP,746,"03, 04",1,MANUAL,SMPP,0.025,0.03,0.005
PRD002,MxDirect,SURINAME,DIGICEL SURINAME,17425-1,DIGICEL-MT-SS7,746,"03, 04",2,MANUAL,SS7,0.025,0.03,
PRD002,MxDirect,SURINAME,TELESUR TELECOMMUNICARIEBEDRIJF SURINAME,38239-1,MOBILESPARKLES-MT-SMPP,746,"01, 02",1,MANUAL,SMPP,0.015,0.06,0.045
PRD002,MxDirect,SURINAME,TELESUR TELECOMMUNICARIEBEDRIJF SURINAME,35076-1,TELINTEL-MT-SMPP-GOLD,746,"01, 02",2,MANUAL,SMPP,0.02,0.06,
PRD002,MxDirect,SURINAME,TELESUR TELECOMMUNICARIEBEDRIJF SURINAME,30234-1,CLX-MT-SMPP,746,"01, 02",3,MANUAL,SMPP,0.0098,0.06,
PRD002,MxDirect,ST VINCENT & GR,CABLE&WIRELESS ST-VINCENT,20054-1,CWILIME-MT-SS7,360,110,1,MANUAL,SS7,0.015,0.02,0.005
PRD002,MxDirect,ST VINCENT & GR,DIGICEL ST-VINCENT,30234-1,CLX-MT-SMPP,360,"50, 70",3,MANUAL,SMPP,0.0294,0.03,
PRD002,MxDirect,ST VINCENT & GR,DIGICEL ST-VINCENT,17425-2,DIGICEL-MT-SMPP,360,"50, 70",1,MANUAL,SMPP,0.025,0.03,0.005
PRD002,MxDirect,ST VINCENT & GR,DIGICEL ST-VINCENT,17425-1,DIGICEL-MT-SS7,360,"50, 70",2,MANUAL,SS7,0.025,0.03,
PRD002,MxDirect,ST KITTS/NEVIS,CABLE&WIRELESS ST-KITTS AND NEVIS,30234-1,CLX-MT-SMPP,356,110,2,MANUAL,SMPP,0.0196,0.02,
PRD002,MxDirect,ST KITTS/NEVIS,CABLE&WIRELESS ST-KITTS AND NEVIS,20054-1,CWILIME-MT-SS7,356,110,1,MANUAL,SS7,0.015,0.02,0.005
PRD002,MxDirect,ST KITTS/NEVIS,DIGICEL ST-KITTS AND NEVIS,30234-1,CLX-MT-SMPP,356,50,3,MANUAL,SMPP,0.0282,0.03,
PRD002,MxDirect,ST KITTS/NEVIS,DIGICEL ST-KITTS AND NEVIS,17425-2,DIGICEL-MT-SMPP,356,50,1,MANUAL,SMPP,0.025,0.03,0.005
PRD002,MxDirect,ST KITTS/NEVIS,DIGICEL ST-KITTS AND NEVIS,17425-1,DIGICEL-MT-SS7,356,50,2,MANUAL,SS7,0.025,0.03,
PRD002,MxDirect,SRI LANKA,BHARTI AIRTEL LANKA,30234-1,CLX-MT-SMPP,413,5,2,MANUAL,SMPP,0.0577,0.0605,
PRD002,MxDirect,SRI LANKA,BHARTI AIRTEL LANKA,18210-2,AIRTEL-MT-SMPP,413,5,1,MANUAL,SMPP,0.0552,0.0605,0.0053
PRD002,MxDirect,SRI LANKA,HUTCHISON SRILANKA,36196-1,MSGBRD-MT-SMPP-DIRECT,413,8,4,MANUAL,SMPP,0.0368,0.0374,
PRD002,MxDirect,SRI LANKA,HUTCHISON SRILANKA,30234-1,CLX-MT-SMPP,413,8,2,MANUAL,SMPP,0.0417,0.0374,
PRD002,MxDirect,SRI LANKA,HUTCHISON SRILANKA,22210-2,HUTCHISON-LK-MT-SMPP2,413,8,3,MANUAL,SMPP,0.04,0.0374,
PRD002,MxDirect,SRI LANKA,HUTCHISON SRILANKA,10245-1,HGC-HK-MT-SMPP,413,8,1,MANUAL,SMPP,0.033,0.0374,0.0044
PRD002,MxDirect,SRI LANKA,MOBITEL SRI LANKA,35209-1,GMSU-MT-SMPP-A2P,413,1,1,MANUAL,SMPP,0.0053,0.06,0.0547
